Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Home,BALL LOST,,2,86061,3442.44,86093,3443.72,Player6,,0.56,0.27,0.56,0.14
Home,RECOVERY,INTERCEPTION,2,86842,3473.68,86842,3473.68,Player3,,0.94,0.68,,
Home,BALL OUT,,2,86842,3473.68,86934,3477.36,Player3,,0.94,0.68,1.01,0.93
Home,RECOVERY,INTERCEPTION,2,87470,3498.8,87470,3498.8,Player5,,0.97,0.48,,
Home,BALL OUT,WOODWORK-GOAL,2,87470,3498.8,87485,3499.4,Player5,,0.97,0.48,1.01,0.54
Home,SET PIECE,KICK OFF,2,88792,3551.68,88792,3551.68,Player10,,,,,
Home,PASS,,2,88792,3551.68,88820,3552.8,Player10,Player12,0.49,0.5,0.56,0.41
Home,PASS,,2,88820,3552.8,88847,3553.88,Player12,Player6,0.56,0.41,0.56,0.55
Home,CHALLENGE,TACKLE-FAULT-WON,2,88912,3556.48,88912,3556.48,Player6,,0.56,0.54,,
Home,FAULT RECEIVED,,2,88912,3556.48,88912,3556.48,Player6,,0.56,0.54,,
Home,SET PIECE,FREE KICK,2,89270,3570.8,89270,3570.8,Player6,,,,,
Home,PASS,,2,89270,3570.8,89320,3572.8,Player6,Player7,0.54,0.54,0.45,0.05
Home,PASS,,2,89349,3573.96,89377,3575.08,Player7,Player12,0.43,0.06,0.45,0.23
Home,PASS,,2,89486,3579.44,89521,3580.84,Player12,Player7,0.26,0.25,0.2,0.04
Home,PASS,,2,89622,3584.88,89652,3586.08,Player7,Player5,0.12,0.04,0.1,0.24
Home,PASS,,2,89691,3587.64,89726,3589.04,Player5,Player7,0.08,0.18,0.17,0.08
Home,PASS,,2,89726,3589.04,89758,3590.32,Player7,Player2,0.17,0.08,0.31,0.17
Home,BALL LOST,CROSS-INTERCEPTION,2,89802,3592.08,89835,3593.4,Player2,,0.25,0.16,0.07,0.41
Home,RECOVERY,,2,89875,3595.0,89875,3595.0,Player5,,0.16,0.18,,
Home,PASS,HEAD,2,89875,3595.0,89900,3596.0,Player5,Player10,0.16,0.18,0.18,0.34
Home,PASS,,2,89955,3598.2,89967,3598.68,Player10,Player5,0.17,0.32,0.15,0.26
Home,PASS,,2,89978,3599.12,90005,3600.2,Player5,Player10,0.15,0.26,0.08,0.31
Home,SHOT,ON TARGET-GOAL,2,90005,3600.2,90026,3601.04,Player10,,0.08,0.31,0.0,0.54
Home,RECOVERY,,2,91952,3678.08,91952,3678.08,Player5,,0.49,0.46,,
Home,PASS,,2,91995,3679.8,92020,3680.8,Player5,Player8,0.42,0.59,0.27,0.8
Home,CHALLENGE,TACKLE-WON,2,92072,3682.88,92072,3682.88,Player8,,0.13,0.8,,
Home,BALL OUT,,2,92072,3682.88,92137,3685.48,Player8,,0.13,0.8,-0.01,0.81
Home,RECOVERY,,2,92676,3707.04,92676,3707.04,Player4,,0.55,0.92,,
Home,BALL LOST,INTERCEPTION,2,92676,3707.04,92695,3707.8,Player4,,0.55,0.92,0.52,0.86
Home,CHALLENGE,TACKLE-WON,2,92709,3708.36,92709,3708.36,Player4,,0.54,0.95,,
Home,RECOVERY,THEFT,2,92709,3708.36,92709,3708.36,Player4,,0.54,0.95,,
Home,BALL LOST,,2,92709,3708.36,92749,3709.96,Player4,,0.54,0.95,0.51,0.88
Home,CHALLENGE,GROUND-WON,2,92822,3712.88,92822,3712.88,Player3,,0.84,0.85,,
Home,RECOVERY,INTERCEPTION,2,92822,3712.88,92822,3712.88,Player3,,0.84,0.85,,
Home,PASS,,2,92832,3713.28,92877,3715.08,Player3,Player11,0.86,0.84,0.96,0.57
Home,BALL LOST,FORCED,2,92877,3715.08,92948,3717.92,Player11,,0.96,0.57,0.52,0.72
Home,SET PIECE,FREE KICK,2,93567,3742.68,93567,3742.68,Player11,,,,,
Home,BALL LOST,INTERCEPTION,2,93567,3742.68,93670,3746.8,Player11,,0.87,0.81,0.33,0.47
Home,CHALLENGE,AERIAL-LOST,2,93670,3746.8,93670,3746.8,Player9,,0.35,0.55,,
Home,RECOVERY,,2,93716,3748.64,93716,3748.64,Player12,,0.44,0.6,,
Home,PASS,,2,93716,3748.64,93747,3749.88,Player12,Player10,0.44,0.6,0.35,0.44
Home,BALL LOST,DEEP BALL,2,93775,3751.0,93839,3753.56,Player10,,0.34,0.45,0.07,0.46
Home,RECOVERY,INTERCEPTION,2,94934,3797.36,94934,3797.36,Player3,,0.89,0.41,,
Home,PASS,HEAD-CLEARANCE,2,94934,3797.36,95006,3800.24,Player3,Player2,0.89,0.41,0.98,0.23
Home,BALL LOST,,2,95006,3800.24,95157,3806.28,Player2,,0.98,0.23,0.44,0.02
Home,CHALLENGE,TACKLE-WON,2,95974,3838.96,95974,3838.96,Player3,,0.9,0.4,,
Home,RECOVERY,THEFT,2,95974,3838.96,95974,3838.96,Player3,,0.9,0.4,,
Home,PASS,,2,95974,3838.96,96045,3841.8,Player3,Player2,0.9,0.4,0.96,0.23
Home,BALL OUT,,2,96106,3844.24,96178,3847.12,Player2,,0.94,0.1,0.64,-0.02
Home,CHALLENGE,GROUND-FAULT-LOST,2,96445,3857.8,96445,3857.8,Player9,,0.61,0.29,,
Home,RECOVERY,,2,98069,3922.76,98069,3922.76,Player11,,0.96,0.47,,
Home,BALL LOST,GOAL KICK-INTERCEPTION,2,98069,3922.76,98139,3925.56,Player11,,0.96,0.47,0.33,0.63
Home,CHALLENGE,AERIAL-LOST,2,98139,3925.56,98139,3925.56,Player9,,0.37,0.61,,
Home,CHALLENGE,AERIAL-FAULT-WON,2,98195,3927.8,98195,3927.8,Player3,,0.58,0.6,,
Home,SET PIECE,FREE KICK,2,98298,3931.92,98298,3931.92,Player2,,,,,
Home,PASS,,2,98298,3931.92,98349,3933.96,Player2,Player4,0.69,0.67,0.57,0.88
Home,PASS,,2,98407,3936.28,98432,3937.28,Player4,Player8,0.46,0.88,0.41,0.98
Home,PASS,,2,98443,3937.72,98473,3938.92,Player8,Player6,0.42,0.98,0.48,0.85
Home,PASS,,2,98530,3941.2,98576,3943.04,Player6,Player12,0.49,0.86,0.44,0.54
Home,PASS,,2,98615,3944.6,98663,3946.52,Player12,Player5,0.4,0.43,0.24,0.1
Home,BALL LOST,CROSS-INTERCEPTION,2,98782,3951.28,98799,3951.96,Player5,,0.06,0.27,0.01,0.45
Home,RECOVERY,,2,98860,3954.4,98860,3954.4,Player8,,0.1,0.67,,
Home,PASS,,2,98931,3957.24,98958,3958.32,Player8,Player4,0.17,0.69,0.18,0.78
Home,PASS,CROSS,2,98958,3958.32,99005,3960.2,Player4,Player5,0.18,0.78,0.04,0.36
Home,SHOT,ON TARGET-SAVED,2,99005,3960.2,99014,3960.56,Player5,,0.04,0.36,0.0,0.45
Home,RECOVERY,,2,99032,3961.28,99032,3961.28,Player9,,0.02,0.54,,
Home,SHOT,ON TARGET-GOAL,2,99032,3961.28,99046,3961.84,Player9,,0.02,0.54,-0.01,0.51
Home,RECOVERY,INTERCEPTION,2,101128,4045.12,101128,4045.12,Player2,,0.8,0.55,,
Home,BALL LOST,,2,101128,4045.12,101189,4047.56,Player2,,0.8,0.55,0.4,0.62
Home,CHALLENGE,TACKLE-FAULT-LOST,2,101530,4061.2,101530,4061.2,Player12,,0.7,0.3,,
Home,RECOVERY,INTERCEPTION,2,102562,4102.48,102562,4102.48,Player11,,0.98,0.5,,
Home,PASS,,2,102715,4108.6,102753,4110.12,Player11,Player12,0.88,0.49,0.63,0.61
Home,PASS,,2,102793,4111.72,102858,4114.32,Player12,Player10,0.62,0.55,0.34,0.12
Home,BALL LOST,CROSS-INTERCEPTION,2,102915,4116.6,102950,4118.0,Player10,,0.19,0.08,0.11,0.44
Home,RECOVERY,INTERCEPTION,2,103210,4128.4,103210,4128.4,Player7,,0.34,0.11,,
Home,PASS,,2,103210,4128.4,103262,4130.48,Player7,Player10,0.34,0.11,0.26,0.07
Home,CHALLENGE,GROUND-FAULT-WON,2,103262,4130.48,103262,4130.48,Player10,,0.26,0.07,,
Home,FAULT RECEIVED,,2,103262,4130.48,103262,4130.48,Player10,,0.26,0.07,,
Home,SET PIECE,FREE KICK,2,103550,4142.0,103550,4142.0,Player10,,,,,
Home,PASS,,2,103550,4142.0,103569,4142.76,Player10,Player6,0.28,0.13,0.33,0.18
Home,PASS,,2,103604,4144.16,103646,4145.84,Player6,Player3,0.34,0.19,0.45,0.48
Home,PASS,,2,103673,4146.92,103746,4149.84,Player3,Player4,0.46,0.51,0.42,0.98
Home,PASS,,2,103776,4151.04,103806,4152.24,Player4,Player8,0.41,0.99,0.36,0.84
Home,BALL LOST,INTERCEPTION,2,103918,4156.72,103918,4156.72,Player8,,0.18,0.73,0.14,0.61
Home,RECOVERY,,2,104003,4160.12,104003,4160.12,Player12,,0.26,0.87,,
Home,BALL LOST,INTERCEPTION,2,104039,4161.56,104069,4162.76,Player12,,0.27,0.89,0.33,0.5
Home,CHALLENGE,TACKLE-ADVANTAGE-LOST,2,104087,4163.48,104087,4163.48,Player10,,0.35,0.59,,
Home,CHALLENGE,GROUND-WON,2,104252,4170.08,104252,4170.08,Player2,,0.79,0.66,,
Home,RECOVERY,INTERCEPTION,2,104252,4170.08,104252,4170.08,Player2,,0.79,0.66,,
Home,PASS,,2,104252,4170.08,104305,4172.2,Player2,Player11,0.79,0.66,0.98,0.66
Home,PASS,,2,104465,4178.6,104510,4180.4,Player11,Player6,0.95,0.69,0.73,0.5
Home,PASS,,2,104554,4182.16,104597,4183.88,Player6,Player5,0.72,0.48,0.61,0.21
Home,PASS,,2,104662,4186.48,104692,4187.68,Player5,Player7,0.54,0.2,0.47,0.04
Home,PASS,,2,104710,4188.4,104758,4190.32,Player7,Player6,0.47,0.04,0.57,0.17
Home,CHALLENGE,GROUND-WON,2,104758,4190.32,104758,4190.32,Player6,,0.57,0.17,,
Home,PASS,,2,104851,4194.04,104881,4195.24,Player6,Player12,0.63,0.23,0.59,0.38
Home,PASS,,2,104906,4196.24,104926,4197.04,Player12,Player10,0.59,0.36,0.48,0.43
Home,PASS,,2,104951,4198.04,105013,4200.52,Player10,Player4,0.48,0.45,0.55,0.89
Home,PASS,,2,105103,4204.12,105138,4205.52,Player4,Player8,0.44,0.85,0.4,0.98
Home,PASS,,2,105150,4206.0,105177,4207.08,Player8,Player9,0.4,0.97,0.34,0.82
Home,PASS,,2,105202,4208.08,105217,4208.68,Player9,Player8,0.36,0.87,0.39,0.98
Home,PASS,,2,105228,4209.12,105282,4211.28,Player8,Player4,0.38,0.98,0.54,0.95
Home,PASS,,2,105335,4213.4,105387,4215.48,Player4,Player3,0.52,0.92,0.67,0.7
Home,PASS,,2,105419,4216.76,105446,4217.84,Player3,Player2,0.68,0.67,0.68,0.36
Home,PASS,,2,105477,4219.08,105509,4220.36,Player2,Player7,0.7,0.33,0.68,0.1
Home,CHALLENGE,TACKLE-WON,2,105538,4221.52,105538,4221.52,Player7,,0.7,0.08,,
Home,BALL LOST,INTERCEPTION,2,105620,4224.8,105645,4225.8,Player7,,0.56,0.08,0.54,0.22
Home,RECOVERY,INTERCEPTION,2,105794,4231.76,105794,4231.76,Player3,,0.76,0.49,,
Home,PASS,,2,105794,4231.76,105840,4233.6,Player3,Player12,0.76,0.49,0.73,0.29
Home,CHALLENGE,TACKLE-WON,2,105840,4233.6,105840,4233.6,Player12,,0.73,0.29,,
Home,PASS,,2,105840,4233.6,105869,4234.76,Player12,Player2,0.73,0.29,0.84,0.31
Home,PASS,,2,105869,4234.76,105913,4236.52,Player2,Player7,0.84,0.31,0.72,0.13
Home,PASS,,2,105943,4237.72,105968,4238.72,Player7,Player12,0.69,0.12,0.67,0.24
Home,PASS,,2,105987,4239.48,106007,4240.28,Player12,Player6,0.67,0.25,0.66,0.4
Home,CHALLENGE,TACKLE-FAULT-WON,2,106034,4241.36,106034,4241.36,Player6,,0.68,0.41,,
Home,FAULT RECEIVED,,2,106034,4241.36,106034,4241.36,Player6,,0.68,0.41,,
Home,SET PIECE,FREE KICK,2,107263,4290.52,107263,4290.52,Player2,,,,,
Home,PASS,,2,107299,4291.96,107316,4292.64,Player2,Player6,0.7,0.42,0.64,0.58
Home,PASS,,2,107350,4294.0,107370,4294.8,Player6,Player8,0.61,0.68,0.53,0.91
Home,PASS,,2,107400,4296.0,107430,4297.2,Player8,Player3,0.55,0.89,0.74,0.64
Home,PASS,,2,107485,4299.4,107525,4301.0,Player3,Player2,0.76,0.66,0.75,0.28
Home,PASS,,2,107585,4303.4,107688,4307.52,Player2,Player5,0.71,0.24,0.21,0.09
Home,BALL LOST,INTERCEPTION,2,107694,4307.76,107754,4310.16,Player5,,0.19,0.09,0.09,0.41
Home,RECOVERY,INTERCEPTION,2,107829,4313.16,107829,4313.16,Player7,,0.37,0.14,,
Home,BALL LOST,INTERCEPTION,2,107832,4313.28,107850,4314.0,Player7,,0.36,0.15,0.38,0.21
Home,RECOVERY,INTERCEPTION,2,107917,4316.68,107917,4316.68,Player2,,0.55,0.18,,
Home,PASS,,2,107932,4317.28,107962,4318.48,Player2,Player7,0.56,0.17,0.44,0.05
Home,PASS,,2,107969,4318.76,108027,4321.08,Player7,Player2,0.45,0.06,0.65,0.11
Home,PASS,,2,108077,4323.08,108099,4323.96,Player2,Player6,0.67,0.22,0.61,0.33
Home,CHALLENGE,TACKLE-WON,2,108136,4325.44,108136,4325.44,Player6,,0.62,0.28,,
Home,PASS,,2,108161,4326.44,108213,4328.52,Player6,Player5,0.64,0.24,0.51,0.12
Home,CHALLENGE,TACKLE-LOST,2,108218,4328.72,108218,4328.72,Player5,,0.51,0.11,,
Home,BALL LOST,THEFT,2,108222,4328.88,108229,4329.16,Player5,,0.51,0.1,0.54,0.11
Home,RECOVERY,SAVED,2,108628,4345.12,108628,4345.12,Player11,,0.99,0.45,,
Home,PASS,,2,108710,4348.4,108748,4349.92,Player11,Player5,0.98,0.43,0.79,0.2
Home,PASS,,2,108818,4352.72,108873,4354.92,Player5,Player10,0.65,0.11,0.54,0.22
Home,PASS,,2,109010,4360.4,109035,4361.4,Player10,Player8,0.27,0.45,0.17,0.39
Home,BALL LOST,THEFT,2,109058,4362.32,109088,4363.52,Player8,,0.16,0.39,0.2,0.41
Home,CHALLENGE,TACKLE-WON,2,109812,4392.48,109812,4392.48,Player6,,0.74,0.48,,
Home,RECOVERY,THEFT,2,109812,4392.48,109812,4392.48,Player6,,0.74,0.48,,
Home,PASS,,2,109815,4392.6,109850,4394.0,Player6,Player10,0.74,0.49,0.68,0.67
Home,PASS,,2,109886,4395.44,109904,4396.16,Player10,Player8,0.68,0.63,0.65,0.76
Home,CHALLENGE,TACKLE-FAULT-WON,2,110001,4400.04,110001,4400.04,Player8,,0.51,0.66,,
Home,FAULT RECEIVED,,2,110001,4400.04,110001,4400.04,Player8,,0.51,0.66,,
Home,SET PIECE,FREE KICK,2,113288,4531.52,113288,4531.52,Player3,,,,,
Home,PASS,,2,113294,4531.76,113314,4532.56,Player3,Player12,0.69,0.65,0.61,0.75
Home,PASS,,2,113320,4532.8,113347,4533.88,Player12,Player3,0.61,0.75,0.73,0.64
Home,BALL LOST,INTERCEPTION,2,113390,4535.6,113448,4537.92,Player3,,0.77,0.56,0.47,0.3
Home,CHALLENGE,AERIAL-LOST,2,113448,4537.92,113448,4537.92,Player13,,0.48,0.33,,
Home,RECOVERY,INTERCEPTION,2,113858,4554.32,113858,4554.32,Player2,,0.81,0.39,,
Home,BALL LOST,CLEARANCE,2,113862,4554.48,113954,4558.16,Player2,,0.81,0.4,0.64,0.89
Home,CHALLENGE,TACKLE-WON,2,114109,4564.36,114109,4564.36,Player4,,0.95,0.77,,
Home,RECOVERY,INTERCEPTION,2,114109,4564.36,114109,4564.36,Player4,,0.95,0.77,,
Home,BALL OUT,,2,114113,4564.52,114123,4564.92,Player4,,0.96,0.76,1.02,0.75
Home,RECOVERY,INTERCEPTION,2,114670,4586.8,114670,4586.8,Player3,,0.94,0.55,,
Home,BALL LOST,CLEARANCE,2,114676,4587.04,114778,4591.12,Player3,,0.94,0.56,0.74,0.48
Home,CHALLENGE,AERIAL-WON,2,115012,4600.48,115012,4600.48,Player3,,0.91,0.55,,
Home,RECOVERY,INTERCEPTION,2,115012,4600.48,115012,4600.48,Player3,,0.91,0.55,,
Home,BALL LOST,INTERCEPTION,2,115016,4600.64,115043,4601.72,Player3,,0.92,0.55,0.8,0.66
Home,CHALLENGE,AERIAL-WON,2,115132,4605.28,115132,4605.28,Player2,,0.91,0.51,,
Home,RECOVERY,INTERCEPTION,2,115132,4605.28,115132,4605.28,Player2,,0.91,0.51,,
Home,BALL LOST,INTERCEPTION,2,115137,4605.48,115179,4607.16,Player2,,0.91,0.51,0.86,0.24
Home,RECOVERY,INTERCEPTION,2,115400,4616.0,115400,4616.0,Player11,,1.0,0.62,,
Home,BALL LOST,INTERCEPTION,2,115814,4632.56,115892,4635.68,Player11,,0.86,0.52,0.3,0.81
Home,CHALLENGE,TACKLE-WON,2,115976,4639.04,115976,4639.04,Player8,,0.38,0.82,,
Home,RECOVERY,THEFT,2,115976,4639.04,115976,4639.04,Player8,,0.38,0.82,,
Home,PASS,,2,116016,4640.64,116031,4641.24,Player8,Player12,0.41,0.92,0.47,0.81
Home,PASS,,2,116062,4642.48,116084,4643.36,Player12,Player10,0.46,0.82,0.37,0.67
Home,PASS,,2,116103,4644.12,116118,4644.72,Player10,Player5,0.36,0.66,0.42,0.56
Home,PASS,,2,116156,4646.24,116194,4647.76,Player5,Player7,0.42,0.5,0.47,0.21
Home,PASS,,2,116206,4648.24,116236,4649.44,Player7,Player13,0.45,0.19,0.33,0.05
Home,PASS,,2,116246,4649.84,116274,4650.96,Player13,Player7,0.33,0.04,0.41,0.11
Home,PASS,,2,116289,4651.56,116301,4652.04,Player7,Player10,0.41,0.1,0.34,0.19
Home,BALL LOST,REFEREE HIT,2,116401,4656.04,116409,4656.36,Player10,,0.28,0.39,0.32,0.37
Home,CHALLENGE,TACKLE-WON,2,116601,4664.04,116601,4664.04,Player3,,0.74,0.48,,
Home,RECOVERY,THEFT,2,116601,4664.04,116601,4664.04,Player3,,0.74,0.48,,
Home,PASS,,2,116603,4664.12,116638,4665.52,Player3,Player12,0.75,0.48,0.74,0.54
Home,PASS,,2,116648,4665.92,116686,4667.44,Player12,Player9,0.74,0.54,0.6,0.65
Home,PASS,,2,116832,4673.28,116849,4673.96,Player9,Player8,0.51,0.77,0.5,0.93
Home,PASS,,2,116875,4675.0,116900,4676.0,Player8,Player12,0.5,0.93,0.56,0.8
Home,PASS,,2,116915,4676.6,116930,4677.2,Player12,Player8,0.56,0.82,0.48,0.96
Home,PASS,,2,116945,4677.8,116958,4678.32,Player8,Player12,0.48,0.96,0.55,0.89
Home,PASS,,2,116995,4679.8,117007,4680.28,Player12,Player4,0.57,0.89,0.67,0.88
Home,PASS,,2,117030,4681.2,117075,4683.0,Player4,Player3,0.68,0.88,0.79,0.71
Home,PASS,,2,117082,4683.28,117145,4685.8,Player3,Player2,0.79,0.7,0.83,0.34
Home,PASS,,2,117240,4689.6,117265,4690.6,Player2,Player13,0.79,0.2,0.56,0.25
Home,PASS,,2,117274,4690.96,117289,4691.56,Player13,Player5,0.57,0.26,0.63,0.36
Home,PASS,,2,117354,4694.16,117374,4694.96,Player5,Player7,0.57,0.3,0.61,0.05
Home,PASS,,2,117385,4695.4,117415,4696.6,Player7,Player2,0.61,0.05,0.73,0.18
Home,PASS,,2,117480,4699.2,117508,4700.32,Player2,Player3,0.71,0.22,0.79,0.47
Home,PASS,,2,117545,4701.8,117570,4702.8,Player3,Player4,0.79,0.48,0.74,0.83
Home,PASS,,2,117633,4705.32,117678,4707.12,Player4,Player8,0.71,0.83,0.62,0.97
Home,PASS,,2,117686,4707.44,117724,4708.96,Player8,Player4,0.63,0.97,0.71,0.89
Home,PASS,,2,117754,4710.16,117784,4711.36,Player4,Player3,0.72,0.89,0.85,0.74
Home,PASS,,2,117826,4713.04,117864,4714.56,Player3,Player2,0.86,0.72,0.82,0.27
Home,PASS,,2,117984,4719.36,118026,4721.04,Player2,Player12,0.66,0.18,0.54,0.6
Home,PASS,,2,118033,4721.32,118053,4722.12,Player12,Player9,0.53,0.6,0.42,0.65
Home,PASS,,2,118084,4723.36,118109,4724.36,Player9,Player12,0.42,0.63,0.45,0.74
Home,PASS,,2,118124,4724.96,118149,4725.96,Player12,Player8,0.44,0.75,0.25,0.95
Home,BALL LOST,INTERCEPTION,2,118223,4728.92,118243,4729.72,Player8,,0.15,0.82,0.14,0.65
Home,RECOVERY,INTERCEPTION,2,118290,4731.6,118290,4731.6,Player12,,0.29,0.68,,
Home,PASS,,2,118322,4732.88,118342,4733.68,Player12,Player5,0.29,0.68,0.31,0.54
Home,PASS,,2,118372,4734.88,118397,4735.88,Player5,Player4,0.31,0.54,0.39,0.78
Home,PASS,,2,118436,4737.44,118454,4738.16,Player4,Player8,0.38,0.8,0.28,0.95
Home,BALL LOST,THEFT,2,118509,4740.36,118561,4742.44,Player8,,0.34,0.92,0.36,0.93
Home,CHALLENGE,TACKLE-WON,2,118628,4745.12,118628,4745.12,Player12,,0.47,0.89,,
Home,RECOVERY,INTERCEPTION,2,118628,4745.12,118628,4745.12,Player12,,0.47,0.89,,
Home,PASS,,2,118634,4745.36,118641,4745.64,Player12,Player4,0.48,0.89,0.51,0.93
Home,PASS,,2,118676,4747.04,118706,4748.24,Player4,Player12,0.51,0.94,0.49,0.85
Home,PASS,,2,118721,4748.84,118749,4749.96,Player12,Player5,0.49,0.83,0.5,0.57
Home,PASS,,2,118799,4751.96,118861,4754.44,Player5,Player10,0.48,0.49,0.17,0.26
Home,SHOT,OFF TARGET-OUT,2,118911,4756.44,118924,4756.96,Player10,,0.08,0.31,-0.03,0.42
Home,RECOVERY,,2,120370,4814.8,120370,4814.8,Player11,,0.99,0.58,,
Home,BALL LOST,GOAL KICK,2,121704,4868.16,121805,4872.2,Player11,,0.97,0.46,0.42,0.66
Home,RECOVERY,INTERCEPTION,2,121893,4875.72,121893,4875.72,Player2,,0.75,0.5,,
Home,PASS,,2,121899,4875.96,121949,4877.96,Player2,Player11,0.77,0.5,0.94,0.46
Home,BALL LOST,INTERCEPTION,2,121953,4878.12,122063,4882.52,Player11,,0.94,0.46,0.44,0.63
Home,CHALLENGE,AERIAL-LOST,2,122063,4882.52,122063,4882.52,Player9,,0.42,0.63,,
Home,RECOVERY,INTERCEPTION,2,122133,4885.32,122133,4885.32,Player14,,0.48,0.43,,
Home,BALL LOST,INTERCEPTION,2,122148,4885.92,122172,4886.88,Player14,,0.47,0.42,0.41,0.34
Home,RECOVERY,INTERCEPTION,2,122215,4888.6,122215,4888.6,Player7,,0.51,0.22,,
Home,PASS,,2,122240,4889.6,122272,4890.88,Player7,Player2,0.51,0.21,0.58,0.3
Home,PASS,,2,122282,4891.28,122302,4892.08,Player2,Player12,0.58,0.29,0.54,0.47
Home,PASS,,2,122308,4892.32,122332,4893.28,Player12,Player5,0.54,0.47,0.47,0.42
Home,PASS,,2,122337,4893.48,122375,4895.0,Player5,Player3,0.47,0.42,0.62,0.61
Home,PASS,,2,122384,4895.36,122416,4896.64,Player3,Player4,0.62,0.64,0.52,0.91
Home,PASS,,2,122474,4898.96,122494,4899.76,Player4,Player12,0.51,0.94,0.54,0.8
Home,PASS,,2,122539,4901.56,122581,4903.24,Player12,Player2,0.54,0.76,0.61,0.3
Home,PASS,,2,122656,4906.24,122681,4907.24,Player2,Player14,0.56,0.23,0.39,0.02
Home,PASS,,2,122727,4909.08,122754,4910.16,Player14,Player9,0.42,0.06,0.36,0.15
Home,PASS,,2,122824,4912.96,122844,4913.76,Player9,Player13,0.31,0.19,0.26,0.41
Home,PASS,,2,122860,4914.4,122867,4914.68,Player13,Player14,0.26,0.44,0.27,0.39
Home,SHOT,OFF TARGET-OUT,2,122923,4916.92,122930,4917.2,Player14,,0.25,0.49,-0.02,0.6
Home,RECOVERY,INTERCEPTION,2,123148,4925.92,123148,4925.92,Player4,,0.38,0.89,,
Home,BALL LOST,INTERCEPTION,2,123181,4927.24,123198,4927.92,Player4,,0.38,0.95,0.38,0.93
Home,SET PIECE,THROW IN,2,123282,4931.28,123282,4931.28,Player4,,,,,
Home,PASS,,2,123284,4931.36,123322,4932.88,Player4,Player13,0.37,1.0,0.29,0.82
Home,PASS,,2,123349,4933.96,123366,4934.64,Player13,Player8,0.31,0.88,0.3,0.99
Home,PASS,,2,123409,4936.36,123409,4936.36,Player8,Player4,0.3,1.0,0.38,1.0
Home,PASS,,2,123414,4936.56,123427,4937.08,Player4,Player12,0.38,1.0,0.43,0.92
Home,PASS,,2,123435,4937.4,123442,4937.68,Player12,Player4,0.43,0.93,0.41,1.0
Home,PASS,,2,123446,4937.84,123498,4939.92,Player4,Player3,0.42,1.0,0.65,0.9
Home,PASS,,2,123556,4942.24,123598,4943.92,Player3,Player11,0.71,0.85,0.88,0.6
Home,PASS,,2,123693,4947.72,123733,4949.32,Player11,Player9,0.86,0.56,0.56,0.39
Home,PASS,,2,123805,4952.2,123832,4953.28,Player9,Player14,0.63,0.33,0.54,0.27
Home,BALL LOST,INTERCEPTION,2,123879,4955.16,123944,4957.76,Player14,,0.56,0.38,0.28,0.28
Home,RECOVERY,INTERCEPTION,2,124147,4965.88,124147,4965.88,Player12,,0.43,0.47,,
Home,BALL LOST,HEAD,2,124149,4965.96,124189,4967.56,Player12,,0.43,0.47,0.35,0.45
Home,RECOVERY,,2,124787,4991.48,124787,4991.48,Player11,,0.99,0.48,,
Home,PASS,GOAL KICK,2,125558,5022.32,125677,5027.08,Player11,Player9,0.98,0.47,0.36,0.11
Home,BALL LOST,INTERCEPTION,2,125680,5027.2,125695,5027.8,Player9,,0.36,0.11,0.39,0.06
Home,CHALLENGE,TACKLE-WON,2,125794,5031.76,125794,5031.76,Player9,,0.47,0.05,,
Home,RECOVERY,THEFT,2,125794,5031.76,125794,5031.76,Player9,,0.47,0.05,,
Home,PASS,,2,125830,5033.2,125855,5034.2,Player9,Player2,0.48,0.08,0.62,0.16
Home,PASS,,2,125898,5035.92,125918,5036.72,Player2,Player12,0.65,0.2,0.57,0.36
Home,CHALLENGE,TACKLE-FAULT-WON,2,125940,5037.6,125940,5037.6,Player12,,0.59,0.31,,
Home,FAULT RECEIVED,,2,125940,5037.6,125940,5037.6,Player12,,0.59,0.31,,
Home,SET PIECE,FREE KICK,2,126777,5071.08,126777,5071.08,Player2,,,,,
Home,PASS,,2,126778,5071.12,126826,5073.04,Player2,Player3,0.58,0.36,0.69,0.49
Home,PASS,,2,126839,5073.56,126867,5074.68,Player3,Player4,0.69,0.51,0.66,0.79
Home,PASS,,2,126915,5076.6,126942,5077.68,Player4,Player8,0.61,0.86,0.51,0.96
Home,PASS,,2,127007,5080.28,127037,5081.48,Player8,Player12,0.54,0.79,0.6,0.78
Home,BALL LOST,INTERCEPTION,2,127062,5082.48,127112,5084.48,Player12,,0.62,0.77,0.46,0.22
Home,CHALLENGE,TACKLE-WON,2,127555,5102.2,127555,5102.2,Player2,,0.85,0.34,,
Home,RECOVERY,THEFT,2,127555,5102.2,127555,5102.2,Player2,,0.85,0.34,,
Home,PASS,,2,127560,5102.4,127587,5103.48,Player2,Player5,0.85,0.34,0.78,0.37
Home,CHALLENGE,TACKLE-LOST,2,127680,5107.2,127680,5107.2,Player5,,0.58,0.44,,
Home,BALL LOST,THEFT,2,127680,5107.2,127680,5107.2,Player5,,0.58,0.44,0.57,0.45
Home,CHALLENGE,TACKLE-LOST,2,127771,5110.84,127771,5110.84,Player14,,0.64,0.32,,
Home,RECOVERY,INTERCEPTION,2,127889,5115.56,127889,5115.56,Player3,,0.85,0.55,,
